0,can t make any labels til my computer is fixed can t fix my computer until i make some money can t make money unless i sell soap gr
0,can t sleep _ this sucks eggs and bacon i m suppose to get up early to
0,can t sleep so damn miserable i m so itchy please help i can t sleep i m going to cry
1,can t wait for hills finale tonight
1,can t wait for the weekend bmth on saturday
0,carrie has a bad eye infection just waiting for hear from the vets to see if they found anything
0,cba i m revising my french oral fuck it
1,certification test NUMBER at NUMBER NUMBER this morning feeling much better about this one today
1,changin my name to ambergirl NUMBER haha my youtube name and it mathces my background
1,chilling with my niggahz haley and dylan
1,chocolate cake with a delicious strawberry yummy yummy
1,church with mattwas good i think i m going to be a churchgirl now
1,city tonight for mae 
0,cnt even use a single twitter app
0,cold despite the heater weirdly though it s not actually cold today
0,come on bitches HASHTAG HASHTAG HASHTAG HASHTAG
0,come party
1,come to manchester while your in england id love to meet you did you have fun in germany its beautiful i love it l xx 
1,coming up to the home stretch now with this j m fic yay
0,computer is being very tempermental at the moment
1,congrats to al s newest state senator elect democrat mark keahey URL HASHTAG 
1,content quot made a pac lets see how long it last quot 
1,cookies the first time
0,could this night be any worse 
0,couldn t find it
0,cramps drugs good 
0,crap day tat will get craper
0,credit card bill ow my wallet 
0,dad came back amp asked us to go to anyer till thu while him gonna go back amp forth from banten to anyer for us poor him
0,dads got to turn the power off caio
0,dammit no more sleep for me and on my day off to sademoji
0,damn gettin it from someone right now damn i guess im not sleeping tonite with these texts
0,damn u still haven t been to sleep and just look them up i think it was royalty beats and city council
0,damn didnt make on time and the border was closed drove hr to toher side of state to make it ti mexico sniff sniff tired 
0,damn lost three followers i was getting so close to fifty help me out
0,damn there has to be something wrong and its not youu
0,dan won t have off for my birthday 
0,darn you city i just want to leave
1,def i have no studio so ur jus gunna get the lyrics shrug USERNAME
0,definately bedtime
0,definately just missed my train smh fuck 
0,depressing day URL
0,devstated my silly iphone deleted all my jailbreak stuff thats NUMBER apps
0,did not get to go see up oh well ended up going to dinner with blase and bridget 
0,didn t get much sleep again cos of the flippin neighbours grr time to work again 
0,didn t get to do some car scheming tonight sad but i did get to mosh while looking like a complete bogan woots
0,didn t go out last night i fell asleep i suck not literally 
1,didn t have time updating because was NUMBER busy enjoying this quot love making sleep with no clothes on amp eating bbq quot weather i miss this NUMBER
0,didn t think netball was on coz it was raining when i got there now no one can take me manee is going to b annoyed neutralemoji
0,didn t win the twitter contest boo
0,dinara lost again in roland garros why the safins have to do it hard 
1,dinner bath workout run
1,diplomatic husband to his wife quot how do u expect me to remember ur birthday when u never look any older quot via USERNAME USERNAME 
0,dissapointed 
0,does anybody know the statistics homework not that i have started nobody is answering my emails about business studies
0,doesn t know what to get fir a tattoo
0,dont feel good ptosis
1,don t forget to vote today URL
0,don t ignore the smell of sizzling skin when you re sitting in the sun 
0,dont know whats wrong with me
0,don t like ending the night arguing with the huz in smf over stupid home improvement crap 
0,don t wanna go to work
1,USERNAME tweetwrath i think i just coined a new word where is that twitter dictionary URL
0,USERNAME you guys have fun last night i hope you got my text pub quizzage tomorrow 
1,USERNAME
0,USERNAME i know but i ll miss having someone to bitch about brussels trams metro bad customer service lack of quorn etc
0,USERNAME class USERNAME no answer USERNAME work USERNAME on the road USERNAME n nola im hungry with no NUMBER NUMBER eat with 
1,USERNAME funny fact USERNAME has about NUMBER x his town s population following him on tumblr how does h URL
1,USERNAME am gonna miss you too if it s really gonna be NUMBER NUMBER years i might end up visiting you in aussie land i wish
0,USERNAME guess that s the end of my love affair with emusic 
1,USERNAME USERNAME USERNAME USERNAME USERNAME USERNAME USERNAME USERNAME USERNAME USERNAME
1,USERNAME is taking me to lunch today
0,USERNAME
0,USERNAME too busy to see me in london this evening what is a boy to do 
0,USERNAME is never on twitter anymore
1,USERNAME lmao USERNAME
1,USERNAME twitter maintenance on a friday night they really haven t been listening if they think we wo URL
1,USERNAME are you a exe do er ppt talk er or txt leafy potted plant URL
0,USERNAME trent reznor quits twitter URL via USERNAME 
0,USERNAME would love to meet up with yourself and USERNAME but i ve made plans already we ll get another opportunity again soon 
1,USERNAME that s a lovely compliment thx much 
1,USERNAME thankyou
0,USERNAME update sb NUMBER fwy x NUMBER th st correction dead female now NUMBER y o lafd complete chp amp coroner to handle nfd brian humphrey
0,USERNAME kstew and ma still together URL happy or not lol im happy if kristen is happy
0,USERNAME oh no USERNAME isn t a good link 
0,USERNAME if the front wasn t black on both i would have got the white one as it is the black looks sleek amp the white doesn t
0,USERNAME the full voice control is making me want iphone NUMBER gs but NUMBER will charge me a fortune as my NUMBER g contract not up til april
0,USERNAME don t do dat jst tell em NUMBER suck ur dyck that always makes me feel better
1,USERNAME awesome NUMBER th quarter ladies great game
0,USERNAME is messing with my mind 
1,USERNAME quite the opposite
1,USERNAME night and thanks for the call
0,USERNAME it makes me wanna cry
1,USERNAME USERNAME no i do know the difference like i say it s been a long time a very long time URL
1,USERNAME USERNAME thank you i am genuinely grateful
1,USERNAME so pretty much you look like a candy floss machine today
1,USERNAME USERNAME posterous looks like tumblr for iphone looks interesting can you fold this content URL
0,dont wanna leave ny today 
0,dont worry about the for amigos there still hangin in there NUMBER 
0,down to NUMBER k in chips 
0,downloaded one movie yesterday and having some problem with that i thnk i deserve that
0,driving lizzie to the airport say good bye lizzie 
1,dt tonight dt tomorrow day amp night beauty 
0,dude i almost just shocked myself lesson learned never get outta the shower and think electricity won t hate on ur ass 
0,eaten some steak im feeling good much better missing my lady though
0,eating my last wizz fizz
0,ecl all day to try to cram all of this organic chemistry back into my head final tomorrow ugh
0,eff that bitch at dunkin donuts
1,elise and melanie are the shiz 
0,ellie just text me saying quot theyre not gona read our text are they quot i will speak to mcfly 
0,emotional 
0,everton f c just got beat in the finals of the f a cup against chealea f c oh well at least we got to the finals and played well
0,everton oh well lol 
0,every fucking day
0,every one i was talking to on msn has gone offline and i won t be able to talk till them tomorrow i feel lonely sademoji x
1,every so often i catch my own reflection amp think now that s one cool son of a b tch today s one of those days
0,every time i leave my roomi miss bubu sending me a msg and then he s gonesame on my side its been hapnin all day universe mxit then 
0,everyones drunk but me
0,everyones dying or bordeirlne on svu
0,exams help
0,expensive car repairs
1,explore twitter
0,f amp ing red wings 
0,failed inspection did you know you can pass wo oven but not wo anti tip bracket which is only sold w oven this is worse than taxes
0,failing at everything i should just give up now
1,famed michigan bookstore to close its doors URL
0,famliy going bck homee and have too take sister hores riding oh no gonna be a boring day
0,farrah fawcett dies of cancer at NUMBER URL
0,fcukk you 
0,fedex will be kicked out of the french open
0,feelin very pessimistic
0,feeling a litle sad
0,feeling all sad leaving mumbai
0,feeling down reality is setting in i know i should be beyond this point why am i still here i want to follow my dreams but im scared
0,feels bad for cali poor thing 
0,female model tortured by prince URL
0,ferrets are much cooler than fishes 
1,field trip today leaving now happyemoji
1,finally at home bout to napp then get ready for college tomorrow ugh so excited
0,finally managed to check the euromillions results no NUMBER million for me i m afraid sademoji oh well you gotta be in it to win it 
0,finding out the hollywood video i frequent is not re model ing and is in fact closed cancels account so much NUMBER super cheap dvds 
0,USERNAME hope you had fun with quot lisa quot the jillian replacement lol i was busy getting USERNAME drunk lol i NUMBER u both xo
0,USERNAME i missed all imma call u tomorrow and reduce the number of qs by tomorrow pls i have a phobia for that lol seriously
1,USERNAME HASHTAG these ppl or catch crabs USERNAME USERNAME USERNAME USERNAME USERNAME USERNAME USERNAME
1,USERNAME USERNAME USERNAME it s light with a bit of punch mission san francisco gin mexican liqueur seemed an apt name
1,USERNAME i am super emo about stupid stuff rn and sg is making me feel better p 
0,USERNAME bullpen loses lead
1,USERNAME amp USERNAME if anyone else said something it s to you too 
0,USERNAME USERNAME i mean we have the best religion the only thing that we have to do is to follow it the right way
0,USERNAME bows out of the raid quot dunn quot his back inn speedy recovery mate 
1,USERNAME yeahuhh
0,USERNAME is having the worse day ever boss is spazzing out at work and finally done with a late night photo shoot only to have a flat 
0,USERNAME just called me a cheeseburglar he made me sad
0,USERNAME didnt win the first award she was nominated for oh well shes tied for most nominations 
0,USERNAME says quot crush the commies quot sad my grandfather rip was a commie USERNAME 
0,USERNAME well none of us are getting out of here alive but we would like to stay a while i wish people would stop killing each other
0,USERNAME and USERNAME in boston NUMBER day boo roll on summer already x
0,USERNAME sorry got carried away with gossip on another note pass on a hippo birdie amp a big koala hug to kris for me xoxo k
0,USERNAME i have no office i know this is hard to believe but people don t want to employ me
1,USERNAME USERNAME lmao NUMBER 
0,USERNAME hi when ur back amp when ur next in mk i am gona need NUMBER of your really good hugs that only you and my friend liam can give ok 
0,USERNAME lost my groups and thats not a good thing with NUMBER k followers
0,USERNAME guardian uk NUMBER students reported killed in crackdown after violent clashes in HASHTAG URL
0,USERNAME USERNAME but so badly no one does i know that there is more but that s what i got so far 
1,USERNAME just said on flickr re a mac that wouldn t install os x yes quot as user focused design goes this is an exploding colostomy bag quot
0,__cheer up emo kid 
1,lvatt is comming
0,next few days
1,happyemoji happy sunday happyemoji
0,NUMBER dinger in and i so regret popping that pill
0,NUMBER month of bed by NUMBER NUMBER am already failing as you can see 
0,NUMBER days i haven t tlkd NUMBER mi amor im kinda stubborn when it comes NUMBER my bf i will not call not a bugaboo type
0,NUMBER hear about jon n kate couples should steer clear of those reality shows just say no 
1,NUMBER ncaa national softball champions uw huskies
0,NUMBER nd item did not arrive am still waiting for it to show in my aramex web page
0,finished my paper but smh
1,first days are always good wish my dentist gave me more hours though
0,fone off cant talk NUMBER my love imu marcus
0,for the fact that i didn t get any work done not that you all did
0,forgot xbl was off today was about to check to see if a game was on xbla that i wanted to buy oh well maybe tomorrow 
0,found a mosquito bite those tend to get really swollen and red for me distracting myself with caffeine
1,found a way to make this private woot woot
0,four more fake people added me is this why people don t like twitter 
0,frank iero should be the sexiest vegetarian NUMBER
0,french lost HASHTAG 
0,fuck man i hate this o work suckss sademoji
0,fuck you
0,fuck my money is running out amp i have no jobs
0,fuck i am an ugly person 
1,fucking rur mom
1,fwd good mornhappy birthday regardless of what ppl said yesterdaythey don t realize what happend behind the scene one of the
0,gah so much less ok than i was trying to tell myself i was 
0,gcse s clearly suck 
0,geez chelsea already scored against everton NUMBER NUMBER 
0,gerald lost a friend idk what to say this is like day NUMBER of crazy events
0,getting quot goodbye quot e mails from HASHTAG HASHTAG
1,getting a mani pedi with the husband 
1,getting a webcam today 
0,getting ready to leave for spring city tn USERNAME i m going to miss your show tonight
1,getting ready to watch the sprint cup boys try to tame the concrete monster mile hopefully tires won t be too much of an issue 
0,girls girls don t fight you both can have me there s enough to go around 
0,gnight my phone sucks bleh
1,g night tweeties NUMBER talk to you all in the am USERNAME haha you have work in the am
0,go away migraine you are not welcome
0,go away rain 
1,go follow my personal twitter USERNAME
1,go wings ftw 
1,god i m up early hayley still asleep but today is party day so i m getting stuff ready x
1,going home to see my baby dont be ashamed of your faith 
1,going out for dinner with the family
0,going to bed
1,going to bed 
1,going to bed 
0,going to get pi a colada mix to wallow in my sorrows
0,going to have such a bad day i love my x NUMBER i can t believe i backed into someone
0,going to lay down fuck tonight
1,going to london expo this weekend can t wait
0,going to master classes without my car i miss you my vw
1,goingg to sleep school then out for pizzaa
0,gonna miss jesse mccartney s live stream from kiss concert cuz i have to babysit figures they dont have internet klfjhadsklfhk fml
1,gonna wow for a bit later twitter NUMBER
0,good luck
1,good morning lovely 
1,good morning afternoon things will be great today 
1,USERNAME ff USERNAME USERNAME USERNAME ff them tommy chi allday k sly fly juncity manhattan atl ow wordsmith fiyah 
1,USERNAME online reality blogging amp tweets my life on the social media d list
1,USERNAME ooh but clean sheet day is awesome woo hope you re feeling better now
0,USERNAME USERNAME s family friend who died is also my old art teacher very sad he was a madcap teacher we all liked 
1,USERNAME i think i ve won the battle over the impending crud enjoy your drive this am
1,USERNAME crickey can t think that far ahead think getting to NUMBER followers is pretty ambitious
1,USERNAME coffee keeps me running in fact without coffee i wouldn t get any exercise at all URL
1,USERNAME
0,USERNAME got off lazy bum and did chalean burn intervals i turned a fascinating shade of puce wondered where all the oxygen went
1,USERNAME i bookmarked it and will check it out after i get some sleep thanks sam 
0,USERNAME i m sad now i leave for NUMBER hours and u didn t even miss me anywho um i still luv u and whats with getting a frozen turkey 
1,USERNAME quot it is always your next move quot napoleon hil URL
1,USERNAME ur hot
1,USERNAME that s it removing bots is like weeding a garden not fun but must be done eventually
1,USERNAME
1,USERNAME hubby has briso on dvd i haven t seen it all yet but i enjoy it i saw army of darkness and evil dead because of hubs too 
1,USERNAME what a considerate tooth fairy you are checking to make sure you didn t miss anyone
1,USERNAME we are perfectly on schedule nobody is waisting time today don t mention the sun again dedicated audience
1,USERNAME my twenties look a bed wonder what we can do my thirties look a be z URL
0,USERNAME USERNAME but so badly no one does i know that there is much more but that s what i got so far 
1,USERNAME if it weren t for unspeakable things i don t know what i d do URL
1,_bellacullen NUMBER _ i ve been ok just got through crying with leah frowns at the thought we were talking about our dead fathers
1,cooking
1,ncis
1,NUMBER follower wow 
1,NUMBER followers yay 
1,NUMBER NUMBER makee a wish NUMBER goodnight
1,NUMBER NUMBER i know what i m wishing for 
1,NUMBER days until the jb concert in milan i m guarding my tickets
0,NUMBER days of this month left and i only have NUMBER mb left on my onpeak downloads
0,NUMBER more weeks of classes and NUMBER week of exam blockk then holidays holland and then on to australia x
0,NUMBER weeks
1,NUMBER days of no twittering and i m back i think 
0,NUMBER morrow last day of skool i m gonna miss everyone thats leaving and specially you mel mel bye bye good night twitters NUMBER 
1,NUMBER lbs lost since feb still have a lot more to go 
0,NUMBER more minutes of lunchtime left bad times but my USERNAME album has arrived yay
1,good night okay i got really nothing to say
1,good night arrggh NUMBER NUMBER b p do work boys 
1,good to hear from you
1,good weekend
0,goodbye cwg of my life 
0,goodbye hair length
1,goodnight math amp spanish finals tomorrow spanish should be easy woo 
1,god morning my twitter friends have a nice sunday
1,gossip girl tonight
0,got burned really bad due to constantly being too wet to reapply sunscreen
1,got escala s new album now t is very good
1,got new photoshop magazine but i need my dad s portable cd drive to use the cd with the pics on it sademoji i think i m stuck there tomorrow
0,got sunburnt today another day in paradise been for NUMBER swims in the ship s pool 
0,got to work at NUMBER NUMBER am ugh long day ahead of me 
1,gotta love her glad she had fun looking forward to the beach w her 
0,graveyard charged my card twice one correct total one random amt from last night s HASHTAG tweetup check your accounts
0,great just fucking great
1,great day people watching in berkeley with my bro i love him 
0,great falls tribune story only talks of scouts in title story s theme is be prepared when back country traveling URL
0,great my dad locked himself out of his car n its on n we are NUMBER hours from home
1,great nite
1,great tights good outfit URL
0,great got to do a fake presentation on explaining how an operating system can be viewed as an event driven application i dont get it s 
1,great URL
0,great rosie was so close to getting her long overdue rosie day but now has to wait til another day sadness
0,grr you ve changed i don t like it you haven t called me momo in a week
0,gr why can t they just go away for like NUMBER days haha this is stupid i have to pack for mexico bye
0,gud bye laptop damn my mom will confiscate my laptop on june NUMBER soo saadd
0,guess it s gonna be a lonely night for me someone save me please 
0,guess who im missing
0,gutted i hope it comes soon
0,guys are pricks gonna have an early night and cry til i fall asleep fuck you all 
0,h dont know who to go to teh movies with sir lolz alot o 
1,had a good night love my best buds in the world adamcheserosie 
1,had a really good night stoked for things to come
1,had an ok day it went by fast 
0,had to buy a pair of wellies still in denial that it s gonna rain at download 
0,had to buy corney ass capri quot s ugh now im hungry
0,had to cancel a great day i had ahead of me today
0,had yo come home early cos i ran out of money i want a fucking job and there none out there fuck fuck fuckity fuck fuck
1,hah USERNAME that was awesome just listened to you pretty cool i love for crying out loud 
1,haha i really did and i m about to call music unlimited tomorrow for simon tryin to be like rod
0,NUMBER tomorrow s a new day
1,NUMBER NUMBER for my msc NUMBER assignment that was incomplete relief
0,a baby fell flat on his face and started bawling because of me forgot that he is wobbley 
0,a doctor who performed late term abortions in the us was shot in his church URL
0,a kid at my school got an internship at a photography studio im going to sleep today was very stressful and depressing
0,about to leave newcastle
1,actually i might be crazy cause i love my job 
1,actually quite happy toady apart from the agony all over my body and not being able to go outside sademoji done some revising so all s gd
1,ah belhblehbleh the familys watching a moviee and yes imm beingg a computerr nerd p and i wish jerkface would wake up onee day
0,ah i can t stop crying i hate seein my dog having attacks
0,ah well im sure we ll be fine
0,ah i have no more tissues and i look like a blow fish from crying ah i m stressed the fuck out
0,ah this sucks
0,ah this is the worst thing to ever happen to me
0,ah supernatural s NUMBER e NUMBER is finished i like to watch season NUMBER now make the season NUMBER already c mon
0,alex gaskarth is so amazing and to shop with him would be great but no we have to go to the movies to go see stupid hannie montannie 
0,all i want to do is watch an awesome new to me show and the internet mocks me oh it mocks me hard suck it internet
0,all my bestfriends are leaving 
0,all my friends seem to be with kittens or eating ice cream this monday is for the birds 
0,all my texts were deleted by landi i miss certain ones a lot
0,all my work is completed and i m passing everything now all i have to stress over is exams u s one tomorrow NUMBER NUMBER days 
0,all that carpet cleaning for nothing the carpets smell bad now at the old house we have to call a carpet cleaner 
0,all the firends i make in the airport has to leave before i do
0,all the messages i saved in my voicemail box are gone now i have nothing to listen to
0,always raining in aberdeen here i come sunshine
1,alright back onto being bored going to bed any time soon have to get up early
0,am i a loner 
0,am racit
0,am wondering why friends are telling me me to shut it when actually i have barely said anything
0,amy hit me cos i call her drink lady
0,and a shocker for those who left sytycd tonight one run cut too short 
1,and hugUSERNAME quot is there a waiting line to get into club blip quot URL
1,and i dunno why but with you i d dance in a storm in my best dress 
0,and maths exam tomorrow just to make life even beter
0,and our second flight is canceled 
1,and USERNAME s website has launched URL bookmark it amp check back often itinerary NUMBER b added soon 
0,another dbl shift tomorrow on father s day which means minimal time with gpa the illest man ever sademoji
0,NUMBER pm lunchtime is over and da boss is back in town
0,NUMBER NUMBER ptr possibly this week that makes me a sad panda i spent NUMBER k gold total to level my enchanting and i won t be able to farm titanium 
0,NUMBER stm playin at london tommorow amp only london in england
0,NUMBER s reallyy HASHTAG
1,NUMBER days to the musical i m gonna dance wow wow wow it s gonna be something like high school musical ihihih xoxo petia
0,NUMBER followers now yesterday NUMBER 
0,NUMBER new results in NUMBER minutes replies for USERNAME he ll never get a chance to reply 
0,NUMBER days till school holidays end
0,a bit depressed after checking the local weather forecast NUMBER out of the next NUMBER days are forecasted to be rainy the tenth is cloudy 
1,a goodmorning back at cha USERNAME
0,a lot of hacks is garena server but the games there are fun
1,a perfect weekend
1,a pony s clop clopping down the hill heard him long before i saw him this would so not happen in brooklyn barring a cop on horseback 
0,adam ong if ur reading this anywhere i tried followin u back but twitter said ur page doesnt exist anymore
1,adorei zoffitcha hj dps ponho foto no tpic goodnight twitters happyemoji
0,after next wednesday i wont be able to snuggle with lilly when i go to bed she s the best dog ever 
0,after turning my fan club into a religion it lost two members
0,again cause india is definitely out
0,ah well i m having enough fun playing with NUMBER NUMBER which i got legally shakes his head at people who got it illegaly 
0,ah no no no i do not have time to be sick this week go awayy bah
1,aint i supposed to be happy
0,alas my feet hurt from the trek home no pun intended _
0,alexa isn t feeling well daddy went and picked her up from gram s house and i m heading out to take her to the doctors poor baby
1,all done time to finally start shuting down 
0,all good things must come to an end bye bye hamptons
0,all i can say is dam it to hell
0,all i have to say is sorry amp amp even though were still togther i feel so far apart
1,all smiles im fairly hapy with what has happened yesterday even though some other had to put a damper on things cough
1,all the snow is gone that didn t take long
0,all this time i thought my electric blanky was turned on turns out it wasnt fail
1,almost done wit the painting tired as crap sleep time quot in love with u quot ziggy marley and erykah badu
0,almost done with my dark roast with double espresso need more zom HASHTAG
0,almost wishing i didnt volunteer to teach vbs this yr i do need a break
0,alone and invisible
0,alone
1,also made a masterful roast dinner followed by apple crumble yum need gym this week though
0,alton towers with the school on friday although we need to leave at NUMBER am
1,am NUMBER updates in twitter HASHTAG
1,am i too immature for a NUMBER year old i just really like ninja ponies that have only NUMBER legs 
1,haha someone i don t even know made me laugh ryan ross win 
0,hair looks dorky oh well 
0,hand ball again by wynne dc scores on penalty bs NUMBER NUMBER 
1,hanging out with steven mohler on sunday ah happyemoji
0,hangover not good
1,happy birthday to me and mom why am i always the first one up so here i am falling off the bed cuz someone is a bed hog
1,happy face 
0,happy hour ended bummer in the summer i guess i have to ride my bike back to carson 
1,happy that its sunny
1,happy to see him
1,happy with the way thing are goingg
1,happy knowing my friends are still my friends
1,happy spending time with mum
0,harsh shisha
0,has got no phone fr cupla days so facebook me inbox gt no laptop only ifone wf no sim x
1,has just got up amp is listening to good charlotte
0,has obvisously just lost the game yet again
1,has something very special in mind NUMBER 
0,hate my life hate coming home
0,hates the fact that she has to work instead of going dress shopping with my cousin
0,hates waiting and equally hates job hunting 
0,have a headache
1,have a nice day 
1,have a nice day cause i will 
0,have so much to revbise i don t even get to go church boo to exams
0,have to get up a NUMBER NUMBER am tomorrow
0,have to take car to mechanic fml HASHTAG
1,havent updated in forever
0,havin a bad hair day an the weather is not helpin my mood at all
1,havin fun my friend 
0,having a bad day
0,having a terrible day hope everyone else is doing better off than we are at the store
0,having the biggest thought right now
0,having to get tooth pulled on the bright side problem solved
0,having to stay up and watch my sister throw up she is so very hammered and this is really not fun long night for me hm 
0,he didn t answer and his voicemail box is full dammit 
1,healthy butcher exclusive cheese sexy bread lovely beer some super sparkly wine amp apple fucking tango are all inside my belly
1,heard it on pandora because that site is that cool URL
1,hee hee your so weird and i did not shiver 
0,heroes is losing it s momentum come on writers pick it up
1,hey terri the game isn t too expensive but over time you ll have made quite an investment
1,hey i m back if someone want to talk here i am 
0,hiccuupps
0,his gone for a month in the middle of winter first day and im lost already NUMBER down NUMBER to go hurry up 
0,history final review still not done 
0,hm can i be the nut 
1,hmm emotionless
0,hmph text me
1,home finally making fettuccine and relaxing my sore feetsies 
1,home sweet home finally back xd
1,homeish lol hella fun day thanks leela thai thanks paul thanks michelle mufid cristina kittykat awkward moose
0,another year older
1,any comment on the latest star trek movie is it nice 
1,any day now any way now i shall be released
0,anyone have any connections to getting sold out tix for duran duran at the fillmore
1,ap impact alternative medicine goes mainstream URL
0,apparently i have to wait til june NUMBER i want some of paolo s candy now
0,apple counting the kama sutra as objectionable abscene URL
0,apple counting the kama sutra as objectionable obscene URL
0,apple has delayed the release of os NUMBER URL
1,apple store bbl
0,are selena gomez amp taylor lautner going out that just ruined my day 
1,are you going to be taking photographs tonight neutralemoji
1,argh i cant wait till next wek 
0,at david eddings dieing a brilliant author and will miss his skilled penmanship 
1,at last successful deployment complete soo what do i do now 
0,at least one dead in shooting by militia at potesters in azadi sq in tehran URL HASHTAG
0,at tegus x NUMBER days only
0,at the apple store again today because jonathan did not wake up early and now needs his phone 
0,at the clouds and the threat of rain in savusavu 
0,at work until NUMBER 
1,at work having a postive attitude
0,athens landmark georgia theater on fire URL
0,aw he had to get off the phone sigh oh well time to go masturbate now _ or call adam idk goodnight
0,aw my loopt didn t upload the pic i wanted NUMBER show u guys the art 
1,awesome
1,awesome day so happy NUMBER 
1,awesome man i miss you i woke up thinking about you it looks like you ve been in my dreams
1,awesome NUMBER teddy NUMBER 
1,aww dont make me blush 
0,aww i already did
0,aww i just saw a decapitated baby dear on the side of the road that made me sad 
0,aw i hope u can get it 
0,aw man this suckd
1,baby strampelt fast im takt new soul yael naim 
0,back from native
1,back here i was busy xd wirting stars loves almos NUMBER pages xd and listenint afh and tv
0,back pain again calls for another therapy annoyed URL
0,back to sch tmr
0,back to school on monday well i did get an ipod touch USERNAME USERNAME see yah tomorrow then i guess
0,bad day
0,bad day already
0,bad headache
0,bad mood work soon NUMBER hour shift wtf sometimes i wish i had an another job 
0,bad night bad times i hate the police and alcohol and btw katie cw scores are added on they mean very little 
0,bah i m getting a bit sick of people whining on the internet
0,bandom has spoiled me rotten and now i m feeling very emo why so few good fruits basket fics why 
0,battery is low bo in palm springs ca URL
1,hope you all are having a good day night d
0,hoping that the NUMBER rd time is lucky and my formal photos can up load on facebook without a crash 
0,how NUMBER get ocder NUMBER eat more than NUMBER NUMBER meals a day we could take him off meds amp watch him slowly fall apart again but he d eat like a horse
0,how can someone hurt someone soo much aspecially to family
0,how horrible r i p georgia theater
0,how is this possible i demand a justification no way can i stand a day of this at work tomorrow 
0,how much longer is this going to go on 
0,how much rain can we take 
0,URL i hope she starts taking care of herself NUMBER 
0,URL her songs are so perfect 
0,URL poor boy was autistic amp loved water wish i could say he died with what he loved but drowning s awful 
0,hurt my foot whilst doin exercise i got cramp and now it hurts if it has too much pressure on it
0,i actually do nat like my life at times like this want to actually jst go and throw myself off a bridge 
1,i agree USERNAME
1,i am back
1,i am bored and ew my dog just killed an insect
0,i am crying you all a river
1,i am falling in love with stockington such a witty wise meow meow
1,i am musical today 
0,i am not awake yet and i don t get to workout until this afternoon because i have to go to the nashville airport 
0,i am so sick of this i have chest pains stomach pains sickness and im exhausted sademoji y cant they make me better
1,i am very happy today and i don t why 
0,i ate too much now i can t sleep because i feel sick and there are a lot of sirens 
1,i beat you video on youtube
0,i can almost hear my wallet saying quot i m here i m here quot but i can t find her
0,i can already tell that it s going to be one of those days
0,i can find my eye shadow pursh sademoji
0,i can t deal with this again
0,i can t find my name badge
0,i cant get kristen srewart to add me lol she prob thinks im a stalker lol
0,i can t get my new picture to show up
0,i can t go too much to do 
0,i can t hear a damn word that tbs is singing
0,i cant make it today
0,i cant stand ma brother he got the new jordans i want tear 
0,i can t wait til my lil man is here NUMBER more weeks 
1,i can t wait to go home and watch danny phantom while talking to stephen
1,i can t wait to go to las vegas NUMBER more days omg 
1,i cant wait to watch britians got talent i dont like holly neutralemoji
0,i could have stayed cell
0,i did not get to see beth rachel or ginny today i ll see them tomorrow
0,i didnt get head boy oh well x
0,i didn t get to cook instead had dogs it was ok i guess kinda tired but not sleepy s btw i so NUMBER my new book lol 
0,i dislike myself right now maybe a letter to you will help a bit gonna lay down
0,am meetings suck
0,am so upset but i wont tell you 
0,am suddenly v v sad and tired sademoji also can anyone think of great hero anthems counterpart to heroine s URL
1,amazing people USERNAME USERNAME USERNAME USERNAME HASHTAG
1,an online number lets family and friends call you at local rates wherever you are in the world loving skype URL
0,and i have to get going HASHTAG
0,and so it begins again i ll be at subway if you need me sigh sigh sigh 
0,animal crossing crashed on me after NUMBER minutes of work at least i still have my silver shovel 
0,another day of running today is fresh to death friday everyday is fresh to death friday NUMBER me ha ha lol
0,another eye infection my left eye is contaminated i swear i get eye infections every month haha 
0,another one and ill expect more to come way to go dy aargh 
0,another saturday without mo glad rachel is coming over 
0,ants are evil 
1,anyone else on dropshots my id is katjrobertson it s password protected tho so u ll have NUMBER ask me URL
0,apparently going to rain please don t rain stay sunny please x
0,apparently you only need like NUMBER lines on the last question i did a whole page ugh
0,argh
1,arizona real estate specialist view all homes for sale in arizona on my website free URL coldwell banker
0,as my old comp duied on me NUMBER weeks ago but not to fear i will find a way to post up music no matter what
1,at a cabaret with my family i love them in my comfort zone
0,at atl s trance scene 
1,at home eating mcdonalds cinnamelts amp amp a oreo frosty 
0,at katy perry delaying her birmingham gig for nearly NUMBER months 
0,at least today is ok 
1,at my grandmas eating good 
0,at the doctors ian
0,at the hosp waiting on my taxi been waitin over NUMBER mins now can t believe i m crying
1,at the manila right now 
0,at when pac got shot in vegas
0,at work
0,at work tears 
0,aw damn somebody hit tiffany on nxt weeks episode or somethin hel no i m def watchin nxt week lol
0,aw i hate my heart so soo much but it s ok 
0,aw just missed kim possible
0,awwe it s over but for shuch a short storm we had it all thunder lightning wind a little bit of rain amp a brief blackout more
0,aw cmon moodswings
0,babe i miss you how was wet n wild 
0,baby ethans leaving for the pi tomorrow 
0,baby i m so sorry your back hurts maybe when you come here i can oil you up and rub you down
0,back freakin hurts 
1,back from shower 
0,back to college for me now havnt had any sleep very tierd hope its nice and sunny NUMBER day
1,back to hotel time to start work
0,back to maths i wish i could stab it but at least i have another red bull
0,bb is on again soon argh
1,bbl ppl have to go to school 
0,being grounded sucks
0,bely ache 
0,bestee went to get pamperd wit out me sike she invited me but me not in the mood i still NUMBER her tho
